MEAN_PM25_AVG,GEOID,Median_age,Median_age___Male,Median_age___Female,Estimate__Total,area1,percent1,area4,percent4,MEAN_gridcode,,Less_than__10_000,F_10_000_to__14_999,F_15_000_to__19_999,F_20_000_to__24_999,F_25_000_to__29_999,F_30_000_to__34_999,F_35_000_to__39_999,F_40_000_to__44_999,F_45_000_to__49_999,F_50_000_to__59_999,F_60_000_to__74_999,F_75_000_to__99_999,F_100_000_to__124_999,F_125_000_to__149_999,F_150_000_to__199_999,F_200_000_or_more,No_schooling_completed,Nursery_school,Kindergarten,F1st_grade,F2nd_grade,F3rd_grade,F4th_grade,F5th_grade,F6th_grade,F7th_grade,F8th_grade,F9th_grade,F10th_grade,F11th_grade,F12th_grade__no_diploma,Regular_high_school_diploma,GED_or_alternative_credential,Some_college__less_than_1_year,Some_college__1_or_more_years__no_degree,Associate_s_degree,Bachelor_s_degree,Master_s_degree,Professional_school_degree,Doctorate_degree,Hispanic_or_Latino,White_alone,Black_or_African_American_alone,American_Indian_and_Alaska_Native_alone,Asian_alone,Native_Hawaiian_and_Other_Pacific_Islander_alone,Other
9.073576667,261635264001.00,24.8,32.1,24.2,694,4278.005197,1.87719124,,,29309810.04,,0.215789474,0.047368421,0,0,0.110526316,0.073684211,0.068421053,0,0.036842105,0.289473684,0.047368421,0.1,0,0,0.010526316,0,0.095238095,0.005952381,0,0,0.008928571,0.086309524,0.068452381,0,0.050595238,0.023809524,0,0.044642857,0,0,0.098214286,0.357142857,0.154761905,0,0,0.005952381,0,0,0,0,0.837175793,0.840057637,0.017291066,0,0,0,0.142651297
9.073576667,261635264002.00,29.4,35.9,28.1,662,40127.38722,11.83177208,8100.000535,2.388327943,3672938.75,,0.109195402,0,0.045977011,0.040229885,0.270114943,0.172413793,0.189655172,0,0,0.097701149,0,0.045977011,0,0,0,0.028735632,0,0,0,0,0,0,0.049046322,0.046321526,0.046321526,0,0.076294278,0.267029973,0.051771117,0.084468665,0.024523161,0.059945504,0.059945504,0.035422343,0.179836512,0,0.019073569,0,0,0,0.70694864,0.493957704,0.29305136,0,0,0,0.212990937
9.073576667,261635265001.00,44.6,44.8,43.8,389,28607.96828,14.01288106,4499.996369,2.204208047,2621119.105,,0.397590361,0.084337349,0,0,0.072289157,0.246987952,0,0,0.054216867,0,0,0.078313253,0,0,0,0.06626506,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0.3,0.076923077,0.096153846,0.042307692,0.1,0.165384615,0.05,0.061538462,0.069230769,0,0,0.377892031,0.203084833,0.622107969,0,0,0,0.318766067
9.073576667,261635265002.00,26.3,15.5,28.1,1132,114002.1987,21.25130301,4792.55491,0.893386599,2122253.244,,0.368778281,0.083710407,0.033936652,0.149321267,0,0,0.228506787,0,0.049773756,0.027149321,0,0.058823529,0,0,0,0,0.028145695,0,0,0,0,0,0,0,0.089403974,0,0.004966887,0.044701987,0.072847682,0.099337748,0,0.240066225,0,0.054635762,0.258278146,0.044701987,0.062913907,0,0,0,0.296819788,0.121024735,0.71024735,0,0,0,0.168727915
9.073576667,261635265003.00,40.7,43,35.5,300,32626.76005,14.12366536,3276.345369,1.418283811,3823125.692,,0.181034483,0.198275862,0,0,0.103448276,0.284482759,0.112068966,0,0,0,0,0,0,0.120689655,0,0,0.134328358,0,0,0,0,0,0,0.064676617,0,0,0,0.059701493,0,0.049751244,0.114427861,0.109452736,0.208955224,0,0.179104478,0.07960199,0,0,0,0,0.27,0.04,0.73,0,0,0,0.23
9.073576667,261635272001.00,30.7,24.7,37,494,113669.3911,30.96662188,24048.24432,6.551393315,4273792.067,,0.428571429,0.18226601,0.088669951,0.088669951,0.123152709,0,0.024630542,0,0,0,0.034482759,0,0.02955665,0,0,0,0.132867133,0,0,0,0,0,0,0,0,0,0.031468531,0,0.038461538,0.055944056,0.020979021,0.223776224,0.101398601,0.027972028,0.251748252,0.055944056,0.059440559,0,0,0,0.024291498,0.030364372,0.896761134,0,0,0,0.12145749
9.073576667,261635272002.00,30,36.3,29.5,155,88089.90305,32.6143287,8676.347819,3.212323433,1319430.962,,0.096774194,0,0.112903226,0,0.080645161,0,0,0,0,0,0.177419355,0.080645161,0.387096774,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.565217391,0,0.043478261,0.086956522,0.060869565,0.043478261,0.104347826,0,0.052173913,0.283870968,0.161290323,0.838709677,0,0,0,0
9.073576667,261635273001.00,28,22.2,42.5,399,112537.556,25.48347508,12568.89329,2.846152789,16624846.58,,0.12295082,0.204918033,0.245901639,0.18852459,0,0,0,0,0,0.040983607,0.196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027272727,0.05,0.277272727,0.013636364,0.022727273,0.277272727,0.059090909,0.272727273,0,0,0,0.152882206,0.152882206,0.847117794,0,0,0,0
9.073576667,261635273002.00,30.2,21.8,30.7,615,113359.3084,19.72534317,14659.0057,2.550773484,18620113.08,,0.184210526,0.078947368,0.039473684,0.144736842,0,0,0.197368421,0,0.072368421,0.111842105,0.078947368,0.026315789,0.065789474,0,0,0,0,0,0,0,0,0,0,0.025806452,0.032258065,0,0.035483871,0,0.074193548,0.116129032,0.074193548,0.196774194,0.048387097,0.109677419,0.138709677,0.080645161,0.035483871,0,0.016129032,0.016129032,0.175609756,0.104065041,0.790243902,0,0,0,0.211382114
8.178495,261635301001.00,46,45.7,46.7,704,124975.6635,26.18513833,4100.616792,0.859169017,12056641.26,,0.48,0.138823529,0,0.141176471,0.018823529,0.070588235,0.021176471,0,0.009411765,0,0.035294118,0.035294118,0.018823529,0,0,0.030588235,0.016666667,0,0,0,0,0,0,0,0,0.05,0,0,0.020833333,0.2125,0.029166667,0.133333333,0.108333333,0.24375,0.104166667,0.047916667,0,0.014583333,0,0.01875,0,0,1,0,0,0,0
8.178495,261635301002.00,46.6,46.6,49.1,366,76194.04436,29.4857064,4253.976613,1.646211413,1432451.074,,0.218579235,0.174863388,0.098360656,0.12568306,0.032786885,0.120218579,0,0,0.136612022,0.092896175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0.180722892,0,0.301204819,0.228915663,0.088353414,0.096385542,0.092369478,0,0,0,0,0,0,1,0,0,0,0
8.178495,261635301003.00,55.6,52.3,55.7,771,143375.7204,34.93629858,5116.20433,1.246663254,2342942.419,,0.18879056,0,0.135693215,0.15339233,0,0.050147493,0,0,0,0.01179941,0.238938053,0.120943953,0.038348083,0.017699115,0.044247788,0,0,0,0,0,0,0,0,0,0,0,0,0.044217687,0,0.095238095,0.00170068,0.292517007,0.056122449,0.074829932,0.224489796,0.051020408,0.030612245,0.096938776,0.011904762,0.020408163,0,0.102464332,0.849546044,0,0,0,0.095979248
8.178495,261635301004.00,44.5,44.5,44.4,330,51454.92579,35.18165128,62.10247555,0.042461778,1422052.25,,0.308411215,0.168224299,0,0.074766355,0,0,0.242990654,0,0,0,0,0.205607477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0.423913043,0,0.123188406,0.40942029,0,0,0,0,0,0,0,1,0,0,0,0
8.178495,261635302001.00,30.6,23.8,36.5,1389,40203.75216,17.03694834,899.9989008,0.381388153,3387095.2,,0.097368421,0.134210526,0,0.026315789,0.023684211,0,0.105263158,0.071052632,0,0,0.221052632,0.160526316,0.105263158,0.055263158,0,0,0,0,0,0,0,0,0,0,0,0.001302083,0.028645833,0,0,0,0.0234375,0.471354167,0.065104167,0.071614583,0.12890625,0.044270833,0.130208333,0.03515625,0,0,0,0.028797696,0.96400288,0,0,0,0.014398848
8.178495,261635302002.00,41.5,35.5,42.4,921,38294.98457,16.14821424,,,1229545.471,,0.143958869,0.107969152,0.092544987,0.079691517,0,0,0.087403599,0.017994859,0.161953728,0,0.133676093,0.095115681,0.020565553,0,0.030848329,0.028277635,0,0,0,0,0,0,0,0,0,0,0,0,0.030150754,0.105527638,0.055276382,0.293132328,0.033500838,0.117252931,0.2680067,0.055276382,0,0.041876047,0,0,0.026058632,0.091205212,0.908794788,0,0,0,0
8.178495,261635302003.00,58.8,58.8,57,139,61550.82745,33.53012407,900.0003775,0.49027975,12781607.75,,0,0,0,0,0,0.25862069,0,0.155172414,0.275862069,0.120689655,0,0,0,0.189655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47826087,0,0.095652174,0.286956522,0.060869565,0,0.07826087,0,0,0,0,1,0,0,0,0
8.178495,261635302004.00,20.9,22.2,20.3,1509,44525.63342,7.529885027,6655.684033,1.12556592,9092860.533,,0.25477707,0.143312102,0.098726115,0.025477707,0.178343949,0.079617834,0.031847134,0.02866242,0,0.038216561,0.095541401,0,0.025477707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016064257,0,0.020080321,0.064257028,0.100401606,0.267068273,0.050200803,0.068273092,0.090361446,0,0.166666667,0.156626506,0,0,0.027170311,0.347249834,0.525513585,0,0.109343936,0,0.035785288
8.178495,261635302005.00,50.5,50.2,55.6,340,37071.71588,20.79684158,7532.402641,4.22559843,11231700.55,,0.299465241,0,0.139037433,0,0.069518717,0,0.192513369,0.128342246,0,0.069518717,0,0.053475936,0,0.048128342,0,0,0,0,0,0,0,0,0,0.092150171,0,0,0,0.153583618,0.04778157,0,0,0.208191126,0.119453925,0.081911263,0.150170648,0,0.085324232,0.061433447,0,0,0,0,1,0,0,0,0
8.178495,261635303001.00,46,44.9,49,281,79822.31024,9.694996119,11965.26531,1.453267895,6451406.029,,0.210084034,0.193277311,0,0.142857143,0,0,0,0.117647059,0.084033613,0,0.016806723,0.168067227,0,0,0,0.067226891,0,0,0,0,0,0,0,0,0.082926829,0,0,0,0.073170732,0.063414634,0,0.131707317,0.102439024,0.043902439,0.16097561,0.068292683,0.209756098,0.063414634,0,0,0,0,1,0,0,0,0
8.178495,261635303002.00,47.9,37.4,57.8,329,27323.36133,7.310239145,6632.421353,1.774473705,3946584.882,,0,0.194915254,0.076271186,0.271186441,0,0,0,0.059322034,0,0,0.262711864,0.042372881,0,0.093220339,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03968254,0.428571429,0.075396825,0.027777778,0.265873016,0.035714286,0.027777778,0.071428571,0,0,0,0,1,0,0,0,0
8.178495,261635303003.00,25.7,19.2,31,702,49242.54812,11.87936212,6876.345702,1.658862179,24323769.87,,0.155339806,0.189320388,0.038834951,0.150485437,0.048543689,0,0.038834951,0.038834951,0.038834951,0.019417476,0.247572816,0,0.033980583,0,0,0,0.035422343,0,0,0,0,0,0,0,0,0,0.021798365,0,0.027247956,0.059945504,0,0.422343324,0.057220708,0.073569482,0.201634877,0.051771117,0.032697548,0.016348774,0,0,0,0.064102564,0.914529915,0,0,0,0.042735043
8.178495,261635304001.00,29.4,22.6,52.4,398,6308.766983,2.943156178,1090.062411,0.508534223,8447882.174,,0.388059701,0.15920398,0,0.129353234,0.099502488,0.049751244,0,0,0.099502488,0.039800995,0,0,0,0,0,0.034825871,0.040723982,0,0,0,0,0,0,0,0,0,0.027149321,0,0.063348416,0,0.031674208,0.357466063,0.022624434,0.285067873,0.122171946,0.049773756,0,0,0,0,0,0.070351759,0.929648241,0,0,0,0
8.178495,261635304002.00,37.6,30.4,45.9,647,13815.54481,5.972524235,1192.558057,0.515548391,3757173.87,,0.284745763,0.030508475,0.054237288,0.108474576,0.071186441,0.06440678,0.016949153,0.013559322,0,0.040677966,0.176271186,0.071186441,0.037288136,0.030508475,0,0,0.042035398,0,0,0,0,0.015486726,0,0,0,0,0,0.019911504,0.068584071,0.081858407,0.019911504,0.298672566,0.139380531,0.055309735,0.14380531,0,0.006637168,0.086283186,0.006637168,0.015486726,0,0.051004637,0.948995363,0,0,0,0
8.178495,261635305001.00,41.7,40.4,45.1,490,13542.65479,6.381658238,,,1501179.826,,0.29047619,0.104761905,0.028571429,0,0.080952381,0.028571429,0.280952381,0.10952381,0,0.038095238,0.019047619,0,0.019047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058524173,0,0.061068702,0,0.244274809,0.06870229,0.017811705,0.272264631,0.099236641,0.1043257,0.043256997,0.030534351,0,0,0.034693878,0.951020408,0,0,0,0.028571429
8.178495,261635305002.00,36.7,47.3,36.5,890,66704.6189,21.02666696,3316.209762,1.04533748,2228321.29,,0.193633952,0.090185676,0.209549072,0.079575597,0,0.01061008,0.092838196,0.01061008,0.042440318,0.026525199,0,0.066312997,0.098143236,0.079575597,0,0,0,0,0,0,0,0,0,0,0,0.001904762,0.003809524,0,0,0.121904762,0,0.201904762,0.026666667,0.072380952,0.293333333,0.074285714,0.140952381,0.062857143,0,0,0,0.038202247,0.959550562,0.002247191,0,0,0
8.178495,261635305003.00,44.3,27.8,49.4,435,6862.153701,3.105503863,,,8208816.885,,0.25,0,0.085227273,0.028409091,0.028409091,0.159090909,0.085227273,0.028409091,0.034090909,0.119318182,0.136363636,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044368601,0.034129693,0.075085324,0.054607509,0.027303754,0.290102389,0.068259386,0,0.232081911,0.017064846,0.088737201,0.068259386,0,0,0,0.016091954,0.983908046,0,0,0,0
8.626035833,261635308001.00,59.4,63.7,54.3,321,46880.11067,15.84175741,2700.004218,0.912387177,11249816.94,,0.48245614,0.254385965,0.131578947,0,0,0.078947368,0,0,0,0,0,0,0,0.052631579,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0.090909091,0.09469697,0.045454545,0.026515152,0.166666667,0.071969697,0.125,0.162878788,0.15530303,0.018939394,0,0,0,0.015576324,0.143302181,0.797507788,0.024922118,0,0,0.068535826
8.626035833,261635308002.00,23,18.2,23.2,495,89412.61121,29.76295032,3245.242649,1.080250252,6478586.8,,0.25,0.155405405,0.02027027,0.040540541,0.101351351,0.290540541,0,0.067567568,0,0.033783784,0.040540541,0,0,0,0,0,0.014634146,0,0,0,0,0,0,0,0,0.019512195,0,0.102439024,0,0.263414634,0,0.058536585,0.136585366,0.102439024,0.112195122,0.136585366,0.029268293,0.024390244,0,0,0,0.096969697,0.903030303,0,0,0,0
8.178495,261635308003.00,57.3,58,45.6,298,105127.2311,26.58710995,6445.960147,1.630209883,978806.4615,,0.2,0.042857143,0,0.142857143,0.042857143,0.207142857,0,0.035714286,0.114285714,0.042857143,0.121428571,0.05,0,0,0,0,0.049751244,0,0,0,0,0,0,0,0,0,0.054726368,0,0.154228856,0,0,0.388059701,0.119402985,0,0.15920398,0,0,0.029850746,0.044776119,0,0.020134228,0,1,0,0,0,0
8.626035833,261635308004.00,43.4,43.6,43.3,417,68954.65125,39.07102992,5399.995176,3.059740993,1479152.762,,0.289473684,0,0.061403509,0.078947368,0.254385965,0.245614035,0,0.00877193,0.035087719,0,0,0,0.026315789,0,0,0,0.055776892,0,0,0,0,0,0,0,0,0,0,0,0.091633466,0.123505976,0.06374502,0.131474104,0.175298805,0.059760956,0.270916335,0.019920319,0,0.007968127,0,0,0,0.002398082,0.997601918,0,0,0,0
8.178495,261635309001.00,50.3,46.7,50.4,535,51919.84411,13.78059977,4491.582661,1.192158876,711059.75,,0.249134948,0.128027682,0.155709343,0.041522491,0.034602076,0.083044983,0.124567474,0,0.044982699,0,0.100346021,0.038062284,0,0,0,0,0.11849711,0,0,0,0,0,0,0,0,0,0,0,0.121387283,0.075144509,0,0,0.187861272,0,0.173410405,0.173410405,0.057803468,0.092485549,0,0,0,0.024299065,0.975700935,0,0,0,0
8.476855556,261635309002.00,40,43.1,39.9,854,104223.6963,23.43288843,9868.899902,2.218850785,2321254.282,,0.221843003,0.085324232,0.075085324,0.109215017,0.034129693,0.177474403,0.034129693,0,0.030716724,0.088737201,0,0.119453925,0.023890785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102479339,0.099173554,0.170247934,0.132231405,0.216528926,0.052892562,0.029752066,0.082644628,0.094214876,0,0.019834711,0,0,0.016393443,0.053864169,0.909836066,0,0,0,0.056206089
8.178495,261635309003.00,46.8,44.1,47.5,237,82332.76528,18.67313175,9230.009017,2.093372837,3028264.595,,0,0,0,0,0.297619048,0,0,0,0,0.154761905,0,0.547619048,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.338541667,0.046875,0.09375,0.286458333,0.140625,0,0,0,0,0,0,1,0,0,0,0
8.178495,261635311001.00,37.8,25.8,53.7,578,30138.95944,7.436236634,7200.004589,1.776469357,3041235.579,,0.429104478,0,0.097014925,0.175373134,0.164179104,0.026119403,0,0.02238806,0,0.085820896,0,0,0,0,0,0,0.018041237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069587629,0.322164948,0.12628866,0.030927835,0.24742268,0.069587629,0.06185567,0,0.015463918,0.038659794,0.017301038,0.136678201,0.835640138,0,0.019031142,0,0.017301038
8.178495,261635311002.00,49.5,44.5,58.9,373,7254.946948,3.320281617,1800.001865,0.823784536,12326631.92,,0.447552448,0.083916084,0.066433566,0.045454545,0.066433566,0.045454545,0.034965035,0.048951049,0,0.052447552,0.083916084,0.024475524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021538462,0.058461538,0.036923077,0.021538462,0.32,0.024615385,0.113846154,0.323076923,0.058461538,0.021538462,0,0,0,0,0.021447721,0.978552279,0,0,0,0
8.178495,261635312001.00,40.3,33.9,41.3,902,93213.19608,29.2136218,900.0002071,0.282065917,5947329.677,,0.069767442,0.131782946,0,0,0,0,0,0.027131783,0.042635659,0.062015504,0,0.182170543,0.244186047,0.065891473,0,0.174418605,0,0,0,0,0,0,0,0,0,0,0,0.051364366,0.017656501,0.019261637,0,0.130016051,0.025682183,0.056179775,0.210272873,0.118780096,0.091492777,0.240770465,0.038523274,0,0,0.093126386,0.863636364,0.023281596,0.007760532,0,0.024390244
8.178495,261635312002.00,35.9,32.9,43.3,407,34121.95664,12.70156959,616.2072119,0.229377197,2752034.862,,0,0.049079755,0.098159509,0,0.073619632,0.042944785,0,0,0.098159509,0,0.085889571,0.110429448,0.171779141,0,0.122699387,0.147239264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216027875,0.038327526,0.114982578,0.257839721,0,0.216027875,0.108013937,0.024390244,0.024390244,0.044226044,0.312039312,0.658476658,0,0,0,0.058968059
8.178495,261635312003.00,29.2,29,33.2,1267,84797.75547,17.25068405,1192.550454,0.24260443,13523858.58,,0.132022472,0,0.016853933,0.028089888,0.061797753,0.053370787,0.04494382,0.06741573,0.140449438,0.056179775,0.070224719,0.129213483,0.019662921,0.070224719,0.08988764,0.019662921,0.001367989,0,0,0,0,0,0,0,0,0,0,0,0.004103967,0.039671683,0.016415869,0.240766074,0.024623803,0.016415869,0.26128591,0.073871409,0.225718194,0.068399453,0.017783858,0.009575923,0.004735596,0.063141279,0.90370955,0.00394633,0,0,0.058405683
8.178495,261635313001.00,52.4,48.9,52.7,481,19123.57664,5.256389652,1476.341037,0.405793534,9572826.763,,0.19895288,0.047120419,0.036649215,0,0.036649215,0.015706806,0.167539267,0.068062827,0.094240838,0,0.109947644,0.172774869,0.052356021,0,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0.146464646,0.04040404,0.02020202,0.161616162,0.058080808,0.058080808,0.143939394,0.047979798,0.161616162,0.131313131,0,0,0,0.037422037,0.962577963,0,0,0,0
8.178495,261635313002.00,53.3,53,54.3,563,20905.95285,9.69131865,8100.000474,3.754896331,2208676.538,,0.253246753,0.113636364,0.025974026,0.214285714,0.025974026,0.103896104,0.025974026,0.061688312,0,0,0.081168831,0.064935065,0.029220779,0,0,0,0,0,0,0,0,0,0,0,0.019493177,0,0,0,0.091617934,0.136452242,0.027290448,0.389863548,0.050682261,0.015594542,0.192982456,0.013645224,0.01754386,0.044834308,0,0,0,0.03374778,0.886323268,0,0,0,0.159857904
8.178495,261635314001.00,27.7,47.7,27.1,380,11430.1744,7.225076688,,,6631886.278,,0.013245033,0.125827815,0,0,0,0.086092715,0.331125828,0.059602649,0,0,0.205298013,0.033112583,0,0.145695364,0,0,0,0,0,0,0,0,0,0,0,0,0.01793722,0,0.031390135,0.121076233,0,0.430493274,0,0.116591928,0.224215247,0.02690583,0.022421525,0.00896861,0,0,0,0.005263158,0.994736842,0,0,0,0
8.178495,261635314002.00,43.6,40.6,48.1,826,29591.40069,8.606868106,899.9991457,0.261771115,6032545.909,,0.266666667,0.091358025,0.074074074,0.101234568,0.056790123,0.187654321,0.054320988,0,0.009876543,0,0.059259259,0.037037037,0.022222222,0,0.039506173,0,0.001677852,0,0,0,0,0,0,0.021812081,0,0,0.006711409,0,0.109060403,0.067114094,0.006711409,0.515100671,0.043624161,0.031879195,0.127516779,0.031879195,0.023489933,0.013422819,0,0,0.014527845,0.050847458,0.938256659,0.010895884,0,0,0
8.178495,261635315001.00,21.4,49.3,15.5,417,12496.85876,7.081160535,,,5896666,,0.256410256,0,0.320512821,0.134615385,0,0,0.102564103,0,0.102564103,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393939394,0,0.166666667,0.222222222,0.111111111,0.106060606,0,0,0,0,0,1,0,0,0,0
8.178495,261635315002.00,37.1,31.1,46.1,938,29222.24344,14.61740092,899.9985335,0.450192656,1213896.143,,0.193069307,0.027227723,0.215346535,0,0,0.101485149,0,0.089108911,0.081683168,0.118811881,0,0.116336634,0,0,0.056930693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076323988,0.161993769,0.163551402,0.132398754,0.157320872,0.151090343,0.101246106,0.056074766,0,0,0,0,0.973347548,0,0,0,0.053304904
8.178495,261635315003.00,28.2,33.6,22.6,1197,30054.87077,11.98459242,3600.002229,1.435526367,1047745.741,,0.363636364,0.127272727,0.275757576,0.042424242,0,0,0,0,0,0,0.124242424,0.066666667,0,0,0,0,0.029185868,0,0,0,0,0,0,0,0,0.007680492,0.038402458,0.024577573,0.030721966,0.087557604,0,0.285714286,0.182795699,0.153609831,0.144393241,0.015360983,0,0,0,0,0.047619048,0.030075188,0.903926483,0.005012531,0,0,0.121971596
8.178495,261635315004.00,57.5,24.4,60.1,163,13314.28239,5.575316599,,,3945317.68,,0.136363636,0.281818182,0.072727273,0,0.1,0.145454545,0,0,0,0,0.1,0.163636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161764706,0.117647059,0.308823529,0.220588235,0,0.191176471,0,0,0,0,0,1,0,0,0,0
8.178495,261635316001.00,37.6,37.8,36.5,761,31657.5684,9.21058524,3919.847295,1.140456752,5217678.029,,0.161904762,0,0.073015873,0.031746032,0.047619048,0.079365079,0.050793651,0.076190476,0.165079365,0.098412698,0.101587302,0.044444444,0.015873016,0,0.012698413,0.041269841,0.008960573,0,0,0,0,0,0,0,0.005376344,0,0.041218638,0,0.017921147,0.012544803,0,0.336917563,0.103942652,0.129032258,0.161290323,0.111111111,0.039426523,0.032258065,0,0,0.00131406,0.010512484,0.976346912,0,0,0,0.026281209
8.178495,261635316002.00,46.5,50.4,35.7,1094,21542.56822,9.988672898,3378.841283,1.566672089,5460155.565,,0.194196429,0.073660714,0.104910714,0.071428571,0.084821429,0.044642857,0.0625,0.055803571,0.0625,0.033482143,0.087053571,0.095982143,0,0.029017857,0,0,0.049261084,0,0,0,0,0,0,0,0,0,0.011083744,0.034482759,0,0,0.007389163,0.201970443,0.125615764,0.030788177,0.237684729,0.149014778,0.07635468,0.049261084,0.027093596,0,0.021023766,0.040219378,0.925959781,0,0,0,0.067641682
8.178495,261635317001.00,28.9,45.3,26.5,648,27801.18398,11.94923811,3599.996745,1.547316055,7071385.24,,0.235465116,0.122093023,0.037790698,0.110465116,0.072674419,0.031976744,0.023255814,0.098837209,0.029069767,0.031976744,0.072674419,0,0.020348837,0,0,0.113372093,0,0,0,0,0,0.009876543,0,0,0,0,0,0,0,0.027160494,0.024691358,0.209876543,0.204938272,0.051851852,0.271604938,0.037037037,0,0.162962963,0,0,0,0.010802469,0.989197531,0,0,0,0
8.178495,261635317002.00,49.8,43.6,62,905,34602.79742,6.697836099,13073.94621,2.530637851,11394125.25,,0.430155211,0.128603104,0.059866962,0.055432373,0,0,0.026607539,0.195121951,0.026607539,0,0.077605322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019169329,0.014376997,0.049520767,0.091054313,0.038338658,0.068690096,0.214057508,0.015974441,0.345047923,0.075079872,0.068690096,0,0,0,0,0.001104972,0.980110497,0,0.01878453,0,0
8.178495,261635318001.00,41.7,12.5,48.6,350,37636.89648,17.99308226,4500.003892,2.151318195,1190187.125,,0.545454545,0.193181818,0,0.028409091,0.045454545,0.056818182,0,0,0.022727273,0,0.079545455,0,0,0,0,0.028409091,0.038461538,0,0,0,0,0,0,0,0,0,0,0.091346154,0.038461538,0.072115385,0,0.360576923,0.067307692,0.144230769,0.153846154,0,0,0.033653846,0,0,0,0,0.985714286,0,0,0,0.028571429
8.178495,261635318002.00,48.9,48.5,58.1,477,71909.88211,24.51171084,3599.998385,1.227120903,1338491.933,,0.301310044,0.288209607,0.07860262,0.148471616,0.11790393,0.034934498,0.013100437,0.017467249,0,0,0,0,0,0,0,0,0.009501188,0,0,0,0,0,0.03087886,0,0,0,0.007125891,0.019002375,0.111638955,0.135391924,0,0.256532067,0.049881235,0.052256532,0.211401425,0.073634204,0.03087886,0.011876485,0,0,0,0.035639413,0.964360587,0,0,0,0
8.178495,261635318003.00,32.3,22.5,40.2,454,39444.25397,10.76810816,2700.001744,0.737088622,5975311.714,,0.36453202,0.118226601,0.014778325,0.083743842,0.137931034,0.118226601,0,0.049261084,0.064039409,0,0.049261084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114624506,0,0,0,0.102766798,0.324110672,0.138339921,0.019762846,0.193675889,0.027667984,0,0.04743083,0.031620553,0,0,0.015418502,0.984581498,0,0,0,0
8.178495,261635319001.00,38.1,35.2,39.9,178,33426.49764,10.54760221,5835.624583,1.841408796,19397707.6,,0.266666667,0,0,0.08,0.106666667,0.16,0.08,0.2,0,0.106666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0.379032258,0,0,0.14516129,0.048387097,0.362903226,0,0,0,0.146067416,0.084269663,0.808988764,0,0,0,0.140449438
8.178495,261635319002.00,23.1,24.7,22,726,32900.02685,8.424888552,6693.404134,1.714016347,16439106.39,,0.194174757,0,0.126213592,0.140776699,0.067961165,0.097087379,0.160194175,0,0,0.072815534,0,0.106796117,0,0,0.033980583,0,0.012539185,0,0,0,0,0,0,0,0,0,0,0.034482759,0.028213166,0,0.043887147,0.24137931,0.137931034,0.106583072,0.200626959,0.07523511,0.056426332,0.062695925,0,0,0.009641873,0.165289256,0.800275482,0,0.017906336,0,0.033057851
8.178495,261635322001.00,40.6,48,35.9,322,25194.67141,10.7780589,10602.23212,4.535541679,17933538.04,,0.649350649,0.103896104,0.181818182,0.012987013,0,0.051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092827004,0.033755274,0,0.240506329,0.037974684,0.139240506,0.215189873,0.172995781,0.050632911,0.016877637,0,0,0,0.096273292,0.903726708,0,0,0,0
8.178495,261635322002.00,48.6,48.7,48.5,877,111254.5169,23.87603223,3702.775717,0.794642724,8944734.333,,0.147222222,0.044444444,0.022222222,0.055555556,0.113888889,0.044444444,0.1,0,0,0.016666667,0.283333333,0.013888889,0.016666667,0.075,0.066666667,0,0.022364217,0,0,0,0,0,0,0,0,0,0.014376997,0.006389776,0.030351438,0.019169329,0.012779553,0.319488818,0.063897764,0.044728435,0.162939297,0.079872204,0.172523962,0.038338658,0.012779553,0,0.070695553,0.149372862,0.834663626,0,0,0,0.022805017
